 -0.25000000000000000        0.0000000000000000        0.0000000000000000       0.25000000000000000     
 -0.50000000000000000      -0.25000000000000000       0.25000000000000000       0.50000000000000000     
 -0.25000000000000000      -0.12500000000000000       0.25000000000000000       0.37500000000000000     
 -0.12500000000000000        0.0000000000000000       0.25000000000000000       0.37500000000000000     
 -0.25000000000000000      -0.12500000000000000       0.37500000000000000       0.50000000000000000     
 -0.12500000000000000        0.0000000000000000       0.37500000000000000       0.50000000000000000     
  -1.0000000000000000      -0.87500000000000000       0.50000000000000000       0.62500000000000000     
 -0.87500000000000000      -0.75000000000000000       0.50000000000000000       0.62500000000000000     
  -1.0000000000000000      -0.87500000000000000       0.62500000000000000       0.75000000000000000     
 -0.87500000000000000      -0.75000000000000000       0.62500000000000000       0.75000000000000000     
 -0.75000000000000000      -0.62500000000000000       0.50000000000000000       0.62500000000000000     
 -0.62500000000000000      -0.50000000000000000       0.50000000000000000       0.62500000000000000     
 -0.75000000000000000      -0.62500000000000000       0.62500000000000000       0.75000000000000000     
 -0.62500000000000000      -0.50000000000000000       0.62500000000000000       0.75000000000000000     
  -1.0000000000000000      -0.93750000000000000       0.75000000000000000       0.81250000000000000     
 -0.93750000000000000      -0.87500000000000000       0.75000000000000000       0.81250000000000000     
  -1.0000000000000000      -0.93750000000000000       0.81250000000000000       0.87500000000000000     
 -0.93750000000000000      -0.87500000000000000       0.81250000000000000       0.87500000000000000     
 -0.87500000000000000      -0.81250000000000000       0.75000000000000000       0.81250000000000000     
 -0.81250000000000000      -0.75000000000000000       0.75000000000000000       0.81250000000000000     
 -0.87500000000000000      -0.81250000000000000       0.81250000000000000       0.87500000000000000     
 -0.81250000000000000      -0.75000000000000000       0.81250000000000000       0.87500000000000000     
  -1.0000000000000000      -0.96875000000000000       0.87500000000000000       0.90625000000000000     
 -0.96875000000000000      -0.93750000000000000       0.87500000000000000       0.90625000000000000     
  -1.0000000000000000      -0.96875000000000000       0.90625000000000000       0.93750000000000000     
 -0.96875000000000000      -0.93750000000000000       0.90625000000000000       0.93750000000000000     
 -0.93750000000000000      -0.90625000000000000       0.87500000000000000       0.90625000000000000     
 -0.90625000000000000      -0.87500000000000000       0.87500000000000000       0.90625000000000000     
 -0.93750000000000000      -0.90625000000000000       0.90625000000000000       0.93750000000000000     
 -0.90625000000000000      -0.87500000000000000       0.90625000000000000       0.93750000000000000     
  -1.0000000000000000      -0.93750000000000000       0.93750000000000000        1.0000000000000000     
 -0.93750000000000000      -0.87500000000000000       0.93750000000000000        1.0000000000000000     
 -0.87500000000000000      -0.84375000000000000       0.87500000000000000       0.90625000000000000     
 -0.84375000000000000      -0.81250000000000000       0.87500000000000000       0.90625000000000000     
 -0.87500000000000000      -0.84375000000000000       0.90625000000000000       0.93750000000000000     
 -0.84375000000000000      -0.81250000000000000       0.90625000000000000       0.93750000000000000     
 -0.81250000000000000      -0.75000000000000000       0.87500000000000000       0.93750000000000000     
 -0.87500000000000000      -0.81250000000000000       0.93750000000000000        1.0000000000000000     
 -0.81250000000000000      -0.75000000000000000       0.93750000000000000        1.0000000000000000     
 -0.75000000000000000      -0.68750000000000000       0.75000000000000000       0.81250000000000000     
 -0.68750000000000000      -0.62500000000000000       0.75000000000000000       0.81250000000000000     
 -0.75000000000000000      -0.68750000000000000       0.81250000000000000       0.87500000000000000     
 -0.68750000000000000      -0.62500000000000000       0.81250000000000000       0.87500000000000000     
 -0.62500000000000000      -0.56250000000000000       0.75000000000000000       0.81250000000000000     
 -0.56250000000000000      -0.50000000000000000       0.75000000000000000       0.81250000000000000     
 -0.62500000000000000      -0.56250000000000000       0.81250000000000000       0.87500000000000000     
 -0.56250000000000000      -0.50000000000000000       0.81250000000000000       0.87500000000000000     
 -0.75000000000000000      -0.62500000000000000       0.87500000000000000        1.0000000000000000     
 -0.62500000000000000      -0.50000000000000000       0.87500000000000000        1.0000000000000000     
 -0.50000000000000000      -0.37500000000000000       0.50000000000000000       0.62500000000000000     
 -0.37500000000000000      -0.25000000000000000       0.50000000000000000       0.62500000000000000     
 -0.50000000000000000      -0.37500000000000000       0.62500000000000000       0.75000000000000000     
 -0.37500000000000000      -0.25000000000000000       0.62500000000000000       0.75000000000000000     
 -0.25000000000000000      -0.12500000000000000       0.50000000000000000       0.62500000000000000     
 -0.12500000000000000        0.0000000000000000       0.50000000000000000       0.62500000000000000     
 -0.25000000000000000      -0.12500000000000000       0.62500000000000000       0.75000000000000000     
 -0.12500000000000000        0.0000000000000000       0.62500000000000000       0.75000000000000000     
 -0.50000000000000000      -0.43750000000000000       0.75000000000000000       0.81250000000000000     
 -0.43750000000000000      -0.37500000000000000       0.75000000000000000       0.81250000000000000     
 -0.50000000000000000      -0.43750000000000000       0.81250000000000000       0.87500000000000000     
 -0.43750000000000000      -0.37500000000000000       0.81250000000000000       0.87500000000000000     
 -0.37500000000000000      -0.25000000000000000       0.75000000000000000       0.87500000000000000     
 -0.50000000000000000      -0.37500000000000000       0.87500000000000000        1.0000000000000000     
 -0.37500000000000000      -0.25000000000000000       0.87500000000000000        1.0000000000000000     
 -0.25000000000000000      -0.12500000000000000       0.75000000000000000       0.87500000000000000     
 -0.12500000000000000        0.0000000000000000       0.75000000000000000       0.87500000000000000     
 -0.25000000000000000      -0.12500000000000000       0.87500000000000000        1.0000000000000000     
 -0.12500000000000000        0.0000000000000000       0.87500000000000000        1.0000000000000000     
   0.0000000000000000       0.25000000000000000        0.0000000000000000       0.25000000000000000     
  0.25000000000000000       0.50000000000000000        0.0000000000000000       0.25000000000000000     
   0.0000000000000000       0.25000000000000000       0.25000000000000000       0.50000000000000000     
  0.25000000000000000       0.50000000000000000       0.25000000000000000       0.50000000000000000     
  0.50000000000000000       0.75000000000000000        0.0000000000000000       0.25000000000000000     
  0.75000000000000000       0.87500000000000000        0.0000000000000000       0.12500000000000000     
  0.87500000000000000        1.0000000000000000        0.0000000000000000       0.12500000000000000     
  0.75000000000000000       0.87500000000000000       0.12500000000000000       0.25000000000000000     
  0.87500000000000000        1.0000000000000000       0.12500000000000000       0.25000000000000000     
  0.50000000000000000       0.75000000000000000       0.25000000000000000       0.50000000000000000     
  0.75000000000000000       0.87500000000000000       0.25000000000000000       0.37500000000000000     
  0.87500000000000000        1.0000000000000000       0.25000000000000000       0.37500000000000000     
  0.75000000000000000       0.87500000000000000       0.37500000000000000       0.50000000000000000     
  0.87500000000000000        1.0000000000000000       0.37500000000000000       0.50000000000000000     
   0.0000000000000000       0.12500000000000000       0.50000000000000000       0.62500000000000000     
  0.12500000000000000       0.25000000000000000       0.50000000000000000       0.62500000000000000     
   0.0000000000000000       0.12500000000000000       0.62500000000000000       0.75000000000000000     
  0.12500000000000000       0.25000000000000000       0.62500000000000000       0.75000000000000000     
  0.25000000000000000       0.50000000000000000       0.50000000000000000       0.75000000000000000     
   0.0000000000000000       0.12500000000000000       0.75000000000000000       0.87500000000000000     
  0.12500000000000000       0.25000000000000000       0.75000000000000000       0.87500000000000000     
   0.0000000000000000       0.12500000000000000       0.87500000000000000        1.0000000000000000     
  0.12500000000000000       0.25000000000000000       0.87500000000000000        1.0000000000000000     
  0.25000000000000000       0.37500000000000000       0.75000000000000000       0.87500000000000000     
  0.37500000000000000       0.50000000000000000       0.75000000000000000       0.87500000000000000     
  0.25000000000000000       0.37500000000000000       0.87500000000000000        1.0000000000000000     
  0.37500000000000000       0.50000000000000000       0.87500000000000000        1.0000000000000000     
  0.50000000000000000       0.75000000000000000       0.50000000000000000       0.75000000000000000     
  0.75000000000000000       0.87500000000000000       0.50000000000000000       0.62500000000000000     
  0.87500000000000000        1.0000000000000000       0.50000000000000000       0.62500000000000000     
  0.75000000000000000       0.87500000000000000       0.62500000000000000       0.75000000000000000     
  0.87500000000000000        1.0000000000000000       0.62500000000000000       0.75000000000000000     
  0.50000000000000000       0.75000000000000000       0.75000000000000000        1.0000000000000000     
  0.75000000000000000       0.87500000000000000       0.75000000000000000       0.87500000000000000     
  0.87500000000000000        1.0000000000000000       0.75000000000000000       0.87500000000000000     
  0.75000000000000000       0.87500000000000000       0.87500000000000000        1.0000000000000000     
  0.87500000000000000        1.0000000000000000       0.87500000000000000        1.0000000000000000     
